time_s,roll_deg,pitch_deg,airspeed,altitude,lat,lon
77.308,-36.62,2.78,29.11,603.40,-35.3644245,149.1747429
77.347,-36.63,2.85,29.11,603.40,-35.3644245,149.1747429
77.409,-36.61,2.93,29.04,603.34,-35.3644445,149.1747230
77.444,-36.60,3.00,29.04,603.34,-35.3644445,149.1747230
77.515,-36.54,3.11,29.00,603.30,-35.3644651,149.1747038
77.559,-36.50,3.17,29.00,603.30,-35.3644651,149.1747038
77.622,-36.42,3.26,28.93,603.24,-35.3644862,149.1746855
77.670,-36.34,3.34,28.93,603.24,-35.3644862,149.1746855
77.741,-36.22,3.44,28.89,603.20,-35.3645077,149.1746681
77.780,-36.15,3.50,28.89,603.20,-35.3645077,149.1746681
77.850,-36.01,3.62,28.87,603.16,-35.3645296,149.1746517
77.888,-35.89,3.70,28.87,603.16,-35.3645296,149.1746517
77.952,-35.70,3.80,28.81,603.12,-35.3645520,149.1746362
77.997,-35.58,3.87,28.81,603.12,-35.3645520,149.1746362
78.055,-35.35,3.99,28.76,603.08,-35.3645747,149.1746217
78.101,-35.17,4.07,28.76,603.08,-35.3645747,149.1746217
78.171,-34.95,4.18,28.70,603.05,-35.3645978,149.1746081
78.208,-34.77,4.26,28.70,603.05,-35.3645978,149.1746081
78.285,-34.44,4.39,28.64,603.03,-35.3646212,149.1745956
78.333,-34.25,4.47,28.64,603.03,-35.3646212,149.1745956
78.413,-34.02,4.59,28.61,603.01,-35.3646449,149.1745840
78.472,-33.79,4.68,28.61,603.01,-35.3646449,149.1745840
78.534,-33.38,4.82,28.58,602.99,-35.3646689,149.1745735
78.580,-33.23,4.89,28.58,602.99,-35.3646689,149.1745735
78.642,-32.95,5.01,28.54,602.98,-35.3646932,149.1745640
78.679,-32.58,5.12,28.54,602.98,-35.3646932,149.1745640
78.742,-32.30,5.26,28.50,602.98,-35.3647177,149.1745556
78.775,-32.25,5.33,28.50,602.98,-35.3647177,149.1745556
78.840,-31.47,5.51,28.47,602.99,-35.3647424,149.1745482
78.896,-31.05,5.63,28.47,602.99,-35.3647424,149.1745482
78.951,-31.65,5.71,28.45,603.01,-35.3647672,149.1745418
78.998,-31.27,5.79,28.45,603.01,-35.3647672,149.1745418
79.068,-28.93,6.06,28.40,603.04,-35.3647922,149.1745364
79.104,-29.03,6.16,28.40,603.04,-35.3647922,149.1745364
79.184,-30.16,6.19,28.39,603.07,-35.3648173,149.1745321
79.220,-29.38,6.27,28.39,603.07,-35.3648173,149.1745321
79.291,-28.34,6.49,28.36,603.13,-35.3648424,149.1745286
79.336,-28.48,6.63,28.36,603.13,-35.3648424,149.1745286
79.392,-28.28,6.72,28.33,603.19,-35.3648676,149.1745263
79.438,-27.91,6.82,28.33,603.19,-35.3648676,149.1745263
79.504,-27.61,7.03,28.32,603.28,-35.3648929,149.1745247
79.542,-27.40,7.11,28.32,603.28,-35.3648929,149.1745247
79.608,-27.00,7.24,28.29,603.36,-35.3649181,149.1745242
79.647,-26.79,7.39,28.29,603.36,-35.3649181,149.1745242
79.717,-26.44,7.56,28.27,603.47,-35.3649434,149.1745247
79.761,-26.17,7.61,28.27,603.47,-35.3649434,149.1745247
79.812,-25.81,7.76,28.27,603.58,-35.3649686,149.1745261
79.849,-25.56,7.88,28.27,603.58,-35.3649686,149.1745261
79.944,-25.15,8.00,28.27,603.71,-35.3649937,149.1745283
79.984,-24.88,8.08,28.27,603.71,-35.3649937,149.1745283
80.053,-24.47,8.22,28.27,603.84,-35.3650188,149.1745315
80.095,-24.19,8.29,28.27,603.84,-35.3650188,149.1745315
80.165,-23.75,8.39,28.27,603.99,-35.3650438,149.1745356
80.211,-23.47,8.49,28.27,603.99,-35.3650438,149.1745356
80.268,-23.04,8.61,28.24,604.15,-35.3650687,149.1745406
80.319,-22.74,8.67,28.24,604.15,-35.3650687,149.1745406
80.391,-22.30,8.76,28.22,604.32,-35.3650935,149.1745464
80.427,-22.01,8.83,28.22,604.32,-35.3650935,149.1745464
80.495,-21.55,8.93,28.23,604.50,-35.3651181,149.1745531
80.530,-21.24,9.00,28.23,604.50,-35.3651181,149.1745531
80.596,-20.78,9.08,28.23,604.69,-35.3651426,149.1745606
80.642,-20.47,9.13,28.23,604.69,-35.3651426,149.1745606
80.700,-20.00,9.20,28.24,604.89,-35.3651670,149.1745688
80.743,-19.69,9.24,28.24,604.89,-35.3651670,149.1745688
80.810,-19.26,9.32,28.27,605.11,-35.3651911,149.1745778
80.848,-18.97,9.36,28.27,605.11,-35.3651911,149.1745778
80.914,-18.47,9.41,28.31,605.32,-35.3652151,149.1745876
80.951,-18.20,9.45,28.31,605.32,-35.3652151,149.1745876
81.016,-17.86,9.50,28.32,605.56,-35.3652389,149.1745981
81.065,-17.52,9.53,28.32,605.56,-35.3652389,149.1745981
81.122,-16.95,9.57,28.34,605.79,-35.3652626,149.1746092
81.179,-16.88,9.58,28.34,605.79,-35.3652626,149.1746092
81.242,-16.74,9.59,28.36,606.04,-35.3652860,149.1746211
81.278,-16.03,9.62,28.36,606.04,-35.3652860,149.1746211
81.345,-15.34,9.63,28.39,606.28,-35.3653093,149.1746335
81.379,-16.05,9.61,28.39,606.28,-35.3653093,149.1746335
81.445,-16.05,9.61,28.44,606.54,-35.3653323,149.1746466
81.488,-14.01,9.63,28.44,606.54,-35.3653323,149.1746466
81.538,-13.85,9.58,28.49,606.79,-35.3653552,149.1746603
81.585,-15.31,9.59,28.49,606.79,-35.3653552,149.1746603
81.653,-14.54,9.59,28.54,607.06,-35.3653778,149.1746745
81.692,-13.41,9.51,28.54,607.06,-35.3653778,149.1746745
81.750,-13.62,9.45,28.56,607.32,-35.3654004,149.1746893
81.781,-13.87,9.49,28.56,607.32,-35.3654004,149.1746893
81.868,-13.45,9.42,28.62,607.59,-35.3654227,149.1747045
81.917,-13.23,9.34,28.62,607.59,-35.3654227,149.1747045
81.970,-13.19,9.29,28.64,607.86,-35.3654448,149.1747202
82.011,-13.14,9.24,28.64,607.86,-35.3654448,149.1747202
82.080,-13.03,9.16,28.68,608.13,-35.3654668,149.1747365
82.114,-12.98,9.14,28.68,608.13,-35.3654668,149.1747365
82.173,-12.90,9.07,28.75,608.40,-35.3654886,149.1747531
82.209,-12.86,8.96,28.75,608.40,-35.3654886,149.1747531
82.267,-12.80,8.89,28.79,608.67,-35.3655101,149.1747703
82.314,-12.78,8.87,28.79,608.67,-35.3655101,149.1747703
82.362,-12.76,8.74,28.84,608.92,-35.3655316,149.1747879
82.407,-12.76,8.65,28.84,608.92,-35.3655316,149.1747879
82.470,-12.77,8.57,28.91,609.18,-35.3655528,149.1748060
82.513,-12.81,8.49,28.91,609.18,-35.3655528,149.1748060
82.580,-12.87,8.35,28.94,609.43,-35.3655739,149.1748244
82.614,-12.93,8.30,28.94,609.43,-35.3655739,149.1748244
82.675,-13.01,8.19,28.99,609.67,-35.3655947,149.1748433
82.718,-13.08,8.07,28.99,609.67,-35.3655947,149.1748433
82.769,-13.18,7.95,29.06,609.91,-35.3656154,149.1748626
82.811,-13.26,7.89,29.06,609.91,-35.3656154,149.1748626
82.871,-13.43,7.75,29.11,610.13,-35.3656359,149.1748823
82.903,-13.55,7.64,29.11,610.13,-35.3656359,149.1748823
82.967,-13.73,7.51,29.16,610.35,-35.3656562,149.1749023
83.000,-13.87,7.42,29.16,610.35,-35.3656562,149.1749023
83.059,-14.13,7.27,29.22,610.56,-35.3656763,149.1749228
83.101,-14.31,7.18,29.22,610.56,-35.3656763,149.1749228
83.164,-14.54,7.05,29.29,610.76,-35.3656963,149.1749436
83.216,-14.73,6.95,29.29,610.76,-35.3656963,149.1749436
83.278,-15.11,6.81,29.33,610.95,-35.3657160,149.1749648
83.312,-15.29,6.72,29.33,610.95,-35.3657160,149.1749648
83.373,-15.50,6.57,29.39,611.12,-35.3657357,149.1749864
83.410,-15.84,6.45,29.39,611.12,-35.3657357,149.1749864
83.485,-16.40,6.31,29.42,611.29,-35.3657550,149.1750083
83.533,-16.35,6.22,29.42,611.29,-35.3657550,149.1750083
83.589,-16.43,6.06,29.48,611.45,-35.3657743,149.1750305
83.635,-17.28,5.97,29.48,611.45,-35.3657743,149.1750305
83.697,-17.99,5.83,29.55,611.59,-35.3657932,149.1750531
83.736,-17.10,5.73,29.55,611.59,-35.3657932,149.1750531
83.817,-17.22,5.57,29.58,611.73,-35.3658121,149.1750760
83.851,-19.50,5.46,29.58,611.73,-35.3658121,149.1750760
83.916,-19.40,5.34,29.61,611.86,-35.3658306,149.1750992
83.960,-17.97,5.24,29.61,611.86,-35.3658306,149.1750992
84.013,-19.09,5.08,29.67,611.97,-35.3658490,149.1751228
84.054,-20.16,5.03,29.67,611.97,-35.3658490,149.1751228
84.126,-20.03,4.89,29.70,612.07,-35.3658671,149.1751467
84.162,-20.05,4.76,29.70,612.07,-35.3658671,149.1751467
84.226,-20.68,4.64,29.72,612.17,-35.3658851,149.1751709
84.261,-20.96,4.55,29.72,612.17,-35.3658851,149.1751709
84.327,-21.26,4.40,29.74,612.25,-35.3659027,149.1751954
84.384,-21.55,4.33,29.74,612.25,-35.3659027,149.1751954
84.433,-21.95,4.20,29.79,612.32,-35.3659201,149.1752203
84.476,-22.20,4.08,29.79,612.32,-35.3659201,149.1752203
84.549,-22.59,3.97,29.84,612.38,-35.3659371,149.1752456
84.584,-22.87,3.92,29.84,612.38,-35.3659371,149.1752456
84.642,-23.29,3.77,29.87,612.43,-35.3659540,149.1752711
84.679,-23.54,3.66,29.87,612.43,-35.3659540,149.1752711
84.737,-23.93,3.56,29.88,612.48,-35.3659704,149.1752970
84.781,-24.21,3.48,29.88,612.48,-35.3659704,149.1752970
84.838,-24.60,3.35,29.91,612.51,-35.3659866,149.1753232
84.875,-24.86,3.28,29.91,612.51,-35.3659866,149.1753232
84.934,-25.26,3.17,29.91,612.53,-35.3660024,149.1753498
84.971,-25.51,3.09,29.91,612.53,-35.3660024,149.1753498
85.040,-25.88,2.99,29.92,612.54,-35.3660179,149.1753767
85.077,-26.14,2.93,29.92,612.54,-35.3660179,149.1753767
85.130,-26.51,2.84,29.93,612.55,-35.3660329,149.1754039
85.166,-26.75,2.77,29.93,612.55,-35.3660329,149.1754039
85.220,-27.12,2.68,29.96,612.54,-35.3660477,149.1754315
85.257,-27.35,2.62,29.96,612.54,-35.3660477,149.1754315
85.325,-27.70,2.54,29.96,612.53,-35.3660619,149.1754593
85.362,-27.93,2.49,29.96,612.53,-35.3660619,149.1754593
85.422,-28.26,2.40,29.94,612.51,-35.3660759,149.1754875
85.456,-28.48,2.35,29.94,612.51,-35.3660759,149.1754875
85.521,-28.82,2.27,29.96,612.49,-35.3660892,149.1755160
85.594,-29.04,2.22,29.96,612.49,-35.3660892,149.1755160
85.651,-29.32,2.15,29.97,612.46,-35.3661023,149.1755448
85.694,-29.52,2.11,29.97,612.46,-35.3661023,149.1755448
85.759,-29.83,2.05,29.97,612.42,-35.3661148,149.1755739
85.808,-30.02,2.00,29.97,612.42,-35.3661148,149.1755739
85.879,-30.28,1.94,29.94,612.38,-35.3661269,149.1756033
85.916,-30.43,1.91,29.94,612.38,-35.3661269,149.1756033
85.976,-30.69,1.85,29.93,612.33,-35.3661383,149.1756330
86.029,-30.88,1.82,29.93,612.33,-35.3661383,149.1756330
86.095,-31.11,1.77,29.93,612.27,-35.3661494,149.1756629
86.145,-31.24,1.75,29.93,612.27,-35.3661494,149.1756629
86.209,-31.45,1.71,29.91,612.22,-35.3661598,149.1756931
86.247,-31.61,1.68,29.91,612.22,-35.3661598,149.1756931
86.316,-31.81,1.64,29.88,612.15,-35.3661698,149.1757236
86.362,-31.95,1.60,29.88,612.15,-35.3661698,149.1757236
86.436,-32.21,1.56,29.86,612.09,-35.3661791,149.1757543
86.497,-32.21,1.56,29.86,612.09,-35.3661791,149.1757543
86.574,-32.07,1.55,29.85,612.02,-35.3661879,149.1757853
86.644,-32.62,1.49,29.85,612.02,-35.3661879,149.1757853
86.709,-33.01,1.48,29.83,611.95,-35.3661960,149.1758165
86.742,-32.57,1.48,29.83,611.95,-35.3661960,149.1758165
86.807,-32.61,1.43,29.79,611.88,-35.3662035,149.1758479
86.841,-33.10,1.45,29.79,611.88,-35.3662035,149.1758479
86.911,-33.24,1.47,29.74,611.80,-35.3662103,149.1758794
86.960,-33.08,1.42,29.74,611.80,-35.3662103,149.1758794
87.012,-33.20,1.40,29.73,611.73,-35.3662166,149.1759112
87.053,-33.37,1.46,29.73,611.73,-35.3662166,149.1759112
87.112,-33.45,1.44,29.71,611.65,-35.3662221,149.1759430
87.151,-33.47,1.41,29.71,611.65,-35.3662221,149.1759430
87.218,-33.56,1.43,29.65,611.57,-35.3662271,149.1759750
87.252,-33.61,1.45,29.65,611.57,-35.3662271,149.1759750
87.315,-33.65,1.43,29.60,611.49,-35.3662312,149.1760071
87.360,-33.68,1.45,29.60,611.49,-35.3662312,149.1760071
87.426,-33.72,1.47,29.56,611.41,-35.3662348,149.1760393
87.471,-33.75,1.47,29.56,611.41,-35.3662348,149.1760393
87.537,-33.79,1.48,29.51,611.33,-35.3662376,149.1760715
87.583,-33.83,1.51,29.51,611.33,-35.3662376,149.1760715
87.644,-33.88,1.54,29.50,611.25,-35.3662398,149.1761038
87.681,-33.89,1.55,29.50,611.25,-35.3662398,149.1761038
87.755,-33.94,1.58,29.46,611.18,-35.3662412,149.1761361
87.800,-33.95,1.61,29.46,611.18,-35.3662412,149.1761361
87.861,-33.95,1.65,29.41,611.11,-35.3662419,149.1761684
87.907,-33.95,1.68,29.41,611.11,-35.3662419,149.1761684
87.971,-33.96,1.71,29.36,611.04,-35.3662419,149.1762006
88.008,-33.95,1.74,29.36,611.04,-35.3662419,149.1762006
88.069,-33.93,1.78,29.32,610.97,-35.3662413,149.1762328
88.101,-33.91,1.80,29.32,610.97,-35.3662413,149.1762328
88.179,-33.87,1.84,29.29,610.91,-35.3662398,149.1762649
88.242,-33.83,1.88,29.29,610.91,-35.3662398,149.1762649
88.297,-33.80,1.93,29.26,610.85,-35.3662376,149.1762969
88.342,-33.77,1.96,29.26,610.85,-35.3662376,149.1762969
88.404,-33.66,2.01,29.23,610.80,-35.3662346,149.1763288
88.442,-33.61,2.05,29.23,610.80,-35.3662346,149.1763288
88.505,-33.62,2.09,29.18,610.75,-35.3662310,149.1763605
88.541,-33.54,2.12,29.18,610.75,-35.3662310,149.1763605
88.597,-33.35,2.19,29.16,610.71,-35.3662265,149.1763920
88.639,-33.37,2.23,29.16,610.71,-35.3662265,149.1763920
88.690,-33.43,2.27,29.14,610.66,-35.3662214,149.1764233
88.731,-33.19,2.32,29.14,610.66,-35.3662214,149.1764233
88.801,-32.97,2.39,29.11,610.63,-35.3662154,149.1764544
88.839,-33.21,2.42,29.11,610.63,-35.3662154,149.1764544
88.901,-33.17,2.48,29.08,610.60,-35.3662088,149.1764852
88.933,-32.61,2.55,29.08,610.60,-35.3662088,149.1764852
88.990,-32.63,2.60,29.03,610.57,-35.3662014,149.1765157
89.043,-33.23,2.62,29.03,610.57,-35.3662014,149.1765157
89.096,-32.59,2.73,29.00,610.54,-35.3661933,149.1765459
89.144,-31.66,2.81,29.00,610.54,-35.3661933,149.1765459
89.207,-32.64,2.80,28.96,610.52,-35.3661844,149.1765757
89.244,-33.37,2.84,28.96,610.52,-35.3661844,149.1765757
89.313,-31.20,3.03,28.92,610.50,-35.3661749,149.1766053
89.351,-30.61,3.05,28.92,610.50,-35.3661749,149.1766053
89.414,-32.83,2.98,28.89,610.49,-35.3661646,149.1766343
89.459,-32.37,3.10,28.89,610.49,-35.3661646,149.1766343
89.515,-30.79,3.27,28.85,610.48,-35.3661536,149.1766630
89.563,-31.41,3.27,28.85,610.48,-35.3661536,149.1766630
89.627,-31.76,3.31,28.81,610.47,-35.3661419,149.1766912
89.671,-31.12,3.37,28.81,610.47,-35.3661419,149.1766912
89.735,-30.92,3.47,28.81,610.47,-35.3661296,149.1767190
89.771,-31.11,3.52,28.81,610.47,-35.3661296,149.1767190
89.835,-30.91,3.56,28.77,610.48,-35.3661166,149.1767463
89.879,-30.69,3.59,28.77,610.48,-35.3661166,149.1767463
89.936,-30.61,3.70,28.74,610.49,-35.3661030,149.1767731
89.984,-30.53,3.76,28.74,610.49,-35.3661030,149.1767731
90.058,-30.33,3.82,28.73,610.51,-35.3660888,149.1767994
90.097,-30.21,3.87,28.73,610.51,-35.3660888,149.1767994
90.157,-30.03,3.96,28.73,610.54,-35.3660740,149.1768252
90.192,-29.89,3.99,28.73,610.54,-35.3660740,149.1768252
90.250,-29.69,4.06,28.71,610.57,-35.3660585,149.1768504
90.292,-29.56,4.13,28.71,610.57,-35.3660585,149.1768504
90.346,-29.35,4.19,28.70,610.61,-35.3660425,149.1768750
90.393,-29.20,4.22,28.70,610.61,-35.3660425,149.1768750
90.457,-28.99,4.31,28.71,610.65,-35.3660260,149.1768991
90.493,-28.83,4.36,28.71,610.65,-35.3660260,149.1768991
90.564,-28.59,4.40,28.70,610.70,-35.3660088,149.1769225
90.615,-28.43,4.44,28.70,610.70,-35.3660088,149.1769225
90.675,-28.16,4.53,28.67,610.75,-35.3659912,149.1769453
90.719,-27.98,4.57,28.67,610.75,-35.3659912,149.1769453
90.771,-27.72,4.62,28.65,610.81,-35.3659730,149.1769675
90.815,-27.53,4.66,28.65,610.81,-35.3659730,149.1769675
90.883,-27.23,4.73,28.67,610.87,-35.3659542,149.1769890
90.918,-27.04,4.76,28.67,610.87,-35.3659542,149.1769890
90.976,-26.75,4.83,28.66,610.94,-35.3659350,149.1770098
91.011,-26.52,4.88,28.66,610.94,-35.3659350,149.1770098
91.066,-26.21,4.94,28.67,611.01,-35.3659154,149.1770300
91.112,-26.04,4.97,28.67,611.01,-35.3659154,149.1770300
91.161,-25.70,5.03,28.66,611.09,-35.3658952,149.1770495
91.207,-25.45,5.08,28.66,611.09,-35.3658952,149.1770495
91.263,-25.21,5.13,28.68,611.17,-35.3658747,149.1770683
91.298,-25.05,5.16,28.68,611.17,-35.3658747,149.1770683
91.364,-24.60,5.22,28.68,611.25,-35.3658537,149.1770865
91.399,-24.40,5.26,28.68,611.25,-35.3658537,149.1770865
91.461,-24.34,5.30,28.68,611.34,-35.3658324,149.1771039
91.505,-24.05,5.34,28.68,611.34,-35.3658324,149.1771039
91.574,-23.41,5.41,28.71,611.44,-35.3658106,149.1771207
91.620,-23.47,5.44,28.71,611.44,-35.3658106,149.1771207
91.680,-23.56,5.47,28.71,611.54,-35.3657885,149.1771367
91.715,-22.82,5.52,28.71,611.54,-35.3657885,149.1771367
91.768,-22.21,5.58,28.71,611.64,-35.3657660,149.1771522
91.798,-22.94,5.57,28.71,611.64,-35.3657660,149.1771522
91.860,-22.63,5.63,28.72,611.75,-35.3657433,149.1771668
91.905,-21.05,5.70,28.72,611.75,-35.3657433,149.1771668
91.954,-21.54,5.70,28.74,611.86,-35.3657202,149.1771809
92.000,-23.11,5.68,28.74,611.86,-35.3657202,149.1771809
92.065,-20.60,5.80,28.74,611.99,-35.3656969,149.1771943
92.104,-18.62,5.83,28.74,611.99,-35.3656969,149.1771943
92.174,-21.83,5.73,28.78,612.11,-35.3656733,149.1772069
92.210,-22.08,5.76,28.78,612.11,-35.3656733,149.1772069
92.287,-19.43,5.86,28.78,612.26,-35.3656495,149.1772192
92.333,-19.83,5.88,28.78,612.26,-35.3656495,149.1772192
92.387,-20.61,5.88,28.79,612.41,-35.3656254,149.1772307
92.431,-19.86,5.84,28.79,612.41,-35.3656254,149.1772307
92.493,-19.39,5.87,28.80,612.56,-35.3656013,149.1772416
92.527,-19.56,5.93,28.80,612.56,-35.3656013,149.1772416
92.585,-19.39,5.88,28.83,612.71,-35.3655768,149.1772519
92.629,-19.15,5.83,28.83,612.71,-35.3655768,149.1772519
92.692,-19.01,5.87,28.87,612.87,-35.3655521,149.1772615
92.739,-18.94,5.88,28.87,612.87,-35.3655521,149.1772615
92.795,-18.76,5.82,28.92,613.01,-35.3655272,149.1772704
92.838,-18.65,5.82,28.92,613.01,-35.3655272,149.1772704
92.904,-18.52,5.84,28.92,613.16,-35.3655022,149.1772786
92.941,-18.42,5.80,28.92,613.16,-35.3655022,149.1772786
93.004,-18.27,5.75,28.94,613.30,-35.3654769,149.1772862
93.042,-18.19,5.77,28.94,613.30,-35.3654769,149.1772862
93.103,-18.07,5.73,28.99,613.45,-35.3654515,149.1772931
93.145,-17.99,5.68,28.99,613.45,-35.3654515,149.1772931
93.193,-17.87,5.65,29.02,613.58,-35.3654260,149.1772994
93.233,-17.79,5.63,29.02,613.58,-35.3654260,149.1772994
93.293,-17.68,5.57,29.07,613.72,-35.3654003,149.1773051
93.345,-17.62,5.53,29.07,613.72,-35.3654003,149.1773051
93.420,-17.53,5.50,29.11,613.85,-35.3653745,149.1773102
93.461,-17.47,5.46,29.11,613.85,-35.3653745,149.1773102
93.540,-17.38,5.40,29.13,613.98,-35.3653486,149.1773147
93.588,-17.34,5.37,29.13,613.98,-35.3653486,149.1773147
93.641,-17.29,5.31,29.18,614.11,-35.3653225,149.1773186
93.690,-17.25,5.26,29.18,614.11,-35.3653225,149.1773186
93.756,-17.22,5.21,29.22,614.24,-35.3652965,149.1773219
93.793,-17.22,5.17,29.22,614.24,-35.3652965,149.1773219
93.855,-17.19,5.11,29.25,614.35,-35.3652703,149.1773247
93.888,-17.17,5.07,29.25,614.35,-35.3652703,149.1773247
93.954,-17.21,5.01,29.28,614.48,-35.3652441,149.1773270
94.026,-17.23,4.97,29.28,614.48,-35.3652441,149.1773270
94.081,-17.20,4.89,29.32,614.59,-35.3652177,149.1773286
94.127,-17.22,4.85,29.32,614.59,-35.3652177,149.1773286
94.195,-17.34,4.77,29.34,614.70,-35.3651914,149.1773298
94.230,-17.34,4.73,29.34,614.70,-35.3651914,149.1773298
94.297,-17.32,4.67,29.35,614.80,-35.3651649,149.1773304
94.336,-17.45,4.61,29.35,614.80,-35.3651649,149.1773304
94.415,-17.63,4.53,29.38,614.90,-35.3651385,149.1773304
94.461,-17.54,4.49,29.38,614.90,-35.3651385,149.1773304
94.519,-17.58,4.41,29.43,615.00,-35.3651120,149.1773299
94.565,-17.92,4.35,29.43,615.00,-35.3651120,149.1773299
94.633,-18.02,4.28,29.47,615.09,-35.3650856,149.1773289
94.668,-17.70,4.23,29.47,615.09,-35.3650856,149.1773289
94.736,-18.01,4.15,29.51,615.17,-35.3650591,149.1773275
94.776,-18.67,4.09,29.51,615.17,-35.3650591,149.1773275
94.847,-18.41,4.03,29.54,615.25,-35.3650326,149.1773254
94.894,-17.80,3.97,29.54,615.25,-35.3650326,149.1773254
94.952,-18.73,3.86,29.57,615.33,-35.3650061,149.1773228
95.005,-19.72,3.82,29.57,615.33,-35.3650061,149.1773228
95.077,-18.75,3.79,29.58,615.40,-35.3649796,149.1773198
95.118,-17.99,3.71,29.58,615.40,-35.3649796,149.1773198
95.183,-19.58,3.58,29.62,615.47,-35.3649531,149.1773160
95.222,-20.03,3.58,29.62,615.47,-35.3649531,149.1773160
95.288,-19.47,3.53,29.65,615.53,-35.3649267,149.1773120
95.342,-19.65,3.45,29.65,615.53,-35.3649267,149.1773120
95.401,-20.05,3.36,29.66,615.59,-35.3649003,149.1773073
95.452,-20.09,3.32,29.66,615.59,-35.3649003,149.1773073
95.516,-20.28,3.24,29.71,615.64,-35.3648740,149.1773021
95.555,-20.47,3.19,29.71,615.64,-35.3648740,149.1773021
95.638,-20.64,3.11,29.71,615.69,-35.3648476,149.1772963
95.676,-20.76,3.04,29.71,615.69,-35.3648476,149.1772963
95.748,-20.98,2.98,29.73,615.72,-35.3648214,149.1772900
95.797,-21.13,2.94,29.73,615.72,-35.3648214,149.1772900
95.855,-21.34,2.85,29.74,615.75,-35.3647952,149.1772832
95.911,-21.49,2.79,29.74,615.75,-35.3647952,149.1772832
95.981,-21.71,2.72,29.77,615.78,-35.3647692,149.1772758
96.029,-21.87,2.68,29.77,615.78,-35.3647692,149.1772758
96.132,-22.11,2.60,29.79,615.80,-35.3647432,149.1772678
96.172,-22.26,2.55,29.79,615.80,-35.3647432,149.1772678
96.260,-22.49,2.49,29.80,615.81,-35.3647173,149.1772593
96.311,-22.65,2.43,29.80,615.81,-35.3647173,149.1772593
96.394,-22.88,2.35,29.82,615.82,-35.3646915,149.1772503
96.440,-23.03,2.32,29.82,615.82,-35.3646915,149.1772503
96.508,-23.30,2.26,29.83,615.82,-35.3646659,149.1772407
96.551,-23.48,2.21,29.83,615.82,-35.3646659,149.1772407
96.650,-23.72,2.16,29.84,615.82,-35.3646404,149.1772305
96.693,-23.89,2.11,29.84,615.82,-35.3646404,149.1772305
96.760,-24.15,2.04,29.87,615.82,-35.3646150,149.1772198
96.810,-24.32,2.02,29.87,615.82,-35.3646150,149.1772198
96.872,-24.56,1.96,29.88,615.80,-35.3645898,149.1772085
96.919,-24.73,1.91,29.88,615.80,-35.3645898,149.1772085
97.019,-25.00,1.86,29.89,615.79,-35.3645648,149.1771966
97.055,-25.16,1.84,29.89,615.79,-35.3645648,149.1771966
97.124,-25.39,1.77,29.88,615.77,-35.3645399,149.1771842
97.167,-25.57,1.73,29.88,615.77,-35.3645399,149.1771842
97.239,-25.82,1.69,29.88,615.75,-35.3645153,149.1771712
97.300,-25.95,1.66,29.88,615.75,-35.3645153,149.1771712
97.358,-26.16,1.60,29.87,615.72,-35.3644908,149.1771577
97.415,-26.37,1.58,29.87,615.72,-35.3644908,149.1771577
97.495,-26.62,1.54,29.85,615.69,-35.3644666,149.1771436
97.537,-26.68,1.51,29.85,615.69,-35.3644666,149.1771436
97.614,-26.86,1.46,29.87,615.65,-35.3644426,149.1771288
97.669,-27.16,1.43,29.87,615.65,-35.3644426,149.1771288
97.741,-27.40,1.40,29.88,615.61,-35.3644189,149.1771135
97.792,-27.28,1.38,29.88,615.61,-35.3644189,149.1771135
97.855,-27.51,1.34,29.86,615.56,-35.3643954,149.1770977
97.910,-28.00,1.32,29.86,615.56,-35.3643954,149.1770977
97.978,-28.05,1.29,29.84,615.51,-35.3643722,149.1770812
98.015,-27.69,1.27,29.84,615.51,-35.3643722,149.1770812
98.091,-28.22,1.23,29.85,615.46,-35.3643493,149.1770642
98.130,-28.92,1.20,29.85,615.46,-35.3643493,149.1770642
98.203,-28.29,1.21,29.83,615.41,-35.3643267,149.1770466
98.262,-28.17,1.18,29.83,615.41,-35.3643267,149.1770466
98.334,-29.09,1.13,29.82,615.35,-35.3643044,149.1770284
98.385,-28.99,1.16,29.82,615.35,-35.3643044,149.1770284
98.460,-28.68,1.13,29.82,615.30,-35.3642825,149.1770096
98.497,-29.11,1.09,29.82,615.30,-35.3642825,149.1770096
98.561,-29.40,1.11,29.81,615.24,-35.3642609,149.1769903
98.608,-29.22,1.10,29.81,615.24,-35.3642609,149.1769903
98.679,-29.32,1.07,29.79,615.19,-35.3642397,149.1769704
98.734,-29.53,1.09,29.79,615.19,-35.3642397,149.1769704
98.795,-29.62,1.09,29.77,615.13,-35.3642189,149.1769499
98.844,-29.63,1.05,29.77,615.13,-35.3642189,149.1769499
98.922,-29.74,1.05,29.75,615.07,-35.3641985,149.1769289
98.967,-29.82,1.07,29.75,615.07,-35.3641985,149.1769289
99.045,-29.90,1.04,29.73,615.00,-35.3641785,149.1769072
99.090,-29.95,1.03,29.73,615.00,-35.3641785,149.1769072
99.162,-30.02,1.05,29.71,614.94,-35.3641590,149.1768851
99.218,-30.07,1.04,29.71,614.94,-35.3641590,149.1768851
99.291,-30.14,1.03,29.69,614.88,-35.3641399,149.1768623
99.339,-30.17,1.05,29.69,614.88,-35.3641399,149.1768623
99.411,-30.22,1.06,29.66,614.81,-35.3641213,149.1768390
99.448,-30.26,1.04,29.66,614.81,-35.3641213,149.1768390
