time_s,roll_deg,pitch_deg,airspeed,altitude,lat,lon
206.682,-28.63,3.43,29.25,623.71,-35.3721220,149.1789601
206.722,-28.67,3.44,29.26,623.71,-35.3721419,149.1789811
206.786,-28.64,3.46,29.26,623.71,-35.3721419,149.1789811
206.826,-28.61,3.46,29.26,623.72,-35.3721614,149.1790026
206.882,-28.58,3.46,29.26,623.72,-35.3721614,149.1790026
206.922,-28.57,3.47,29.25,623.73,-35.3721805,149.1790247
206.986,-28.54,3.49,29.25,623.73,-35.3721805,149.1790247
207.026,-28.51,3.48,29.27,623.74,-35.3721992,149.1790474
207.082,-28.47,3.49,29.27,623.74,-35.3721992,149.1790474
207.122,-28.45,3.51,29.25,623.76,-35.3722174,149.1790706
207.186,-28.41,3.51,29.25,623.76,-35.3722174,149.1790706
207.226,-28.38,3.52,29.27,623.76,-35.3722352,149.1790943
207.282,-28.33,3.52,29.27,623.76,-35.3722352,149.1790943
207.322,-28.29,3.54,29.27,623.78,-35.3722525,149.1791185
207.386,-28.25,3.54,29.27,623.78,-35.3722525,149.1791185
207.426,-28.22,3.54,29.27,623.79,-35.3722693,149.1791432
207.482,-28.18,3.56,29.27,623.79,-35.3722693,149.1791432
207.522,-28.15,3.56,29.27,623.80,-35.3722857,149.1791684
207.586,-28.11,3.56,29.27,623.80,-35.3722857,149.1791684
207.626,-28.09,3.56,29.26,623.81,-35.3723016,149.1791940
207.682,-28.06,3.56,29.26,623.81,-35.3723016,149.1791940
207.722,-28.02,3.57,29.25,623.82,-35.3723170,149.1792201
207.786,-27.98,3.58,29.25,623.82,-35.3723170,149.1792201
207.826,-27.98,3.58,29.27,623.84,-35.3723319,149.1792467
207.882,-27.95,3.58,29.27,623.84,-35.3723319,149.1792467
207.922,-27.91,3.59,29.28,623.85,-35.3723463,149.1792736
207.986,-27.89,3.60,29.28,623.85,-35.3723463,149.1792736
208.026,-27.90,3.59,29.27,623.86,-35.3723601,149.1793010
208.082,-27.86,3.60,29.27,623.86,-35.3723601,149.1793010
208.122,-27.81,3.62,29.27,623.88,-35.3723735,149.1793288
208.186,-27.80,3.62,29.27,623.88,-35.3723735,149.1793288
208.226,-27.82,3.61,29.27,623.89,-35.3723863,149.1793569
208.282,-27.77,3.62,29.27,623.89,-35.3723863,149.1793569
208.322,-27.74,3.61,29.28,623.90,-35.3723986,149.1793854
208.386,-27.76,3.60,29.28,623.90,-35.3723986,149.1793854
208.426,-27.73,3.60,29.27,623.91,-35.3724104,149.1794142
208.482,-27.68,3.62,29.27,623.91,-35.3724104,149.1794142
208.522,-27.70,3.61,29.29,623.91,-35.3724216,149.1794434
208.586,-27.65,3.61,29.29,623.91,-35.3724216,149.1794434
208.626,-27.57,3.62,29.28,623.93,-35.3724323,149.1794729
208.682,-27.72,3.62,29.28,623.93,-35.3724323,149.1794729
208.722,-27.78,3.61,29.31,623.94,-35.3724424,149.1795026
208.786,-27.39,3.63,29.31,623.94,-35.3724424,149.1795026
208.826,-27.40,3.63,29.33,623.95,-35.3724519,149.1795327
208.882,-28.08,3.58,29.33,623.95,-35.3724519,149.1795327
208.922,-27.84,3.60,29.34,623.96,-35.3724609,149.1795630
208.986,-26.80,3.68,29.34,623.96,-35.3724609,149.1795630
209.026,-27.55,3.61,29.34,623.97,-35.3724693,149.1795936
209.082,-28.30,3.55,29.34,623.97,-35.3724693,149.1795936
209.122,-27.50,3.64,29.33,623.98,-35.3724772,149.1796244
209.186,-27.26,3.66,29.33,623.98,-35.3724772,149.1796244
209.226,-27.76,3.60,29.34,623.99,-35.3724844,149.1796554
209.282,-27.75,3.59,29.34,623.99,-35.3724844,149.1796554
209.322,-27.52,3.63,29.35,624.00,-35.3724911,149.1796866
209.386,-27.59,3.63,29.35,624.00,-35.3724911,149.1796866
209.426,-27.68,3.60,29.37,624.01,-35.3724972,149.1797181
209.482,-27.65,3.62,29.37,624.01,-35.3724972,149.1797181
209.522,-27.63,3.62,29.38,624.02,-35.3725027,149.1797497
209.586,-27.62,3.58,29.38,624.02,-35.3725027,149.1797497
209.626,-27.63,3.58,29.37,624.03,-35.3725076,149.1797814
209.682,-27.65,3.61,29.37,624.03,-35.3725076,149.1797814
209.722,-27.65,3.60,29.36,624.04,-35.3725120,149.1798133
209.786,-27.66,3.58,29.36,624.04,-35.3725120,149.1798133
209.826,-27.67,3.59,29.37,624.05,-35.3725157,149.1798452
209.882,-27.69,3.60,29.37,624.05,-35.3725157,149.1798452
209.922,-27.68,3.58,29.38,624.05,-35.3725189,149.1798773
209.986,-27.70,3.57,29.38,624.05,-35.3725189,149.1798773
210.026,-27.72,3.57,29.36,624.06,-35.3725214,149.1799095
210.082,-27.72,3.55,29.36,624.06,-35.3725214,149.1799095
210.122,-27.73,3.54,29.35,624.07,-35.3725234,149.1799417
210.186,-27.74,3.55,29.35,624.07,-35.3725234,149.1799417
210.226,-27.75,3.55,29.38,624.07,-35.3725248,149.1799740
210.282,-27.76,3.54,29.38,624.07,-35.3725248,149.1799740
210.322,-27.76,3.54,29.37,624.07,-35.3725256,149.1800064
210.386,-27.78,3.55,29.37,624.07,-35.3725256,149.1800064
210.426,-27.78,3.54,29.37,624.08,-35.3725258,149.1800387
210.482,-27.80,3.53,29.37,624.08,-35.3725258,149.1800387
210.522,-27.81,3.53,29.38,624.08,-35.3725254,149.1800711
210.586,-27.81,3.54,29.38,624.08,-35.3725254,149.1800711
210.626,-27.82,3.53,29.37,624.08,-35.3725245,149.1801034
210.682,-27.87,3.53,29.37,624.08,-35.3725245,149.1801034
210.722,-27.85,3.53,29.38,624.08,-35.3725229,149.1801357
210.786,-27.82,3.53,29.38,624.08,-35.3725229,149.1801357
210.826,-27.89,3.53,29.39,624.09,-35.3725208,149.1801680
210.882,-27.98,3.52,29.39,624.09,-35.3725208,149.1801680
210.922,-27.88,3.51,29.39,624.09,-35.3725180,149.1802002
210.986,-27.82,3.52,29.39,624.09,-35.3725180,149.1802002
211.026,-28.03,3.52,29.39,624.09,-35.3725146,149.1802323
211.082,-28.10,3.51,29.39,624.09,-35.3725146,149.1802323
211.122,-27.80,3.52,29.41,624.09,-35.3725107,149.1802643
211.186,-27.86,3.52,29.41,624.09,-35.3725107,149.1802643
211.226,-28.32,3.49,29.39,624.08,-35.3725062,149.1802962
211.282,-28.14,3.50,29.39,624.08,-35.3725062,149.1802962
211.322,-27.54,3.52,29.40,624.08,-35.3725010,149.1803279
211.386,-28.02,3.49,29.40,624.08,-35.3725010,149.1803279
211.426,-28.78,3.46,29.39,624.08,-35.3724953,149.1803596
211.482,-28.07,3.51,29.39,624.08,-35.3724953,149.1803596
211.522,-27.26,3.54,29.38,624.07,-35.3724890,149.1803910
211.586,-28.39,3.48,29.38,624.07,-35.3724890,149.1803910
211.626,-28.98,3.47,29.38,624.07,-35.3724821,149.1804223
211.682,-28.35,3.54,29.38,624.07,-35.3724821,149.1804223
211.722,-28.12,3.51,29.40,624.07,-35.3724746,149.1804534
211.786,-28.32,3.47,29.40,624.07,-35.3724746,149.1804534
211.826,-28.45,3.50,29.42,624.06,-35.3724665,149.1804842
211.882,-28.48,3.50,29.42,624.06,-35.3724665,149.1804842
211.922,-28.40,3.46,29.42,624.06,-35.3724579,149.1805148
211.986,-28.38,3.46,29.42,624.06,-35.3724579,149.1805148
212.026,-28.43,3.49,29.40,624.05,-35.3724487,149.1805452
212.082,-28.44,3.48,29.40,624.05,-35.3724487,149.1805452
212.122,-28.42,3.45,29.42,624.05,-35.3724389,149.1805753
212.186,-28.45,3.47,29.42,624.05,-35.3724389,149.1805753
212.226,-28.47,3.48,29.42,624.05,-35.3724286,149.1806051
212.282,-28.49,3.46,29.42,624.05,-35.3724286,149.1806051
212.322,-28.50,3.46,29.43,624.04,-35.3724178,149.1806346
212.386,-28.53,3.47,29.43,624.04,-35.3724178,149.1806346
212.426,-28.53,3.47,29.42,624.04,-35.3724064,149.1806638
212.482,-28.55,3.44,29.42,624.04,-35.3724064,149.1806638
212.522,-28.56,3.45,29.41,624.04,-35.3723944,149.1806927
212.586,-28.57,3.46,29.41,624.04,-35.3723944,149.1806927
212.626,-28.58,3.45,29.42,624.04,-35.3723820,149.1807212
212.682,-28.60,3.45,29.42,624.04,-35.3723820,149.1807212
212.722,-28.61,3.46,29.41,624.03,-35.3723690,149.1807494
212.786,-28.62,3.46,29.41,624.03,-35.3723690,149.1807494
212.826,-28.63,3.46,29.41,624.03,-35.3723555,149.1807772
212.882,-28.65,3.47,29.41,624.03,-35.3723555,149.1807772
212.922,-28.67,3.47,29.40,624.03,-35.3723414,149.1808047
212.986,-28.70,3.47,29.40,624.03,-35.3723414,149.1808047
213.026,-28.71,3.48,29.40,624.03,-35.3723269,149.1808317
213.082,-28.74,3.49,29.40,624.03,-35.3723269,149.1808317
213.122,-28.76,3.48,29.40,624.03,-35.3723119,149.1808583
213.186,-28.78,3.49,29.40,624.03,-35.3723119,149.1808583
213.226,-28.79,3.49,29.40,624.03,-35.3722964,149.1808844
213.282,-28.81,3.49,29.40,624.03,-35.3722964,149.1808844
213.322,-28.81,3.49,29.38,624.02,-35.3722804,149.1809102
213.386,-28.81,3.49,29.38,624.02,-35.3722804,149.1809102
213.426,-28.84,3.49,29.38,624.02,-35.3722639,149.1809354
213.482,-28.87,3.49,29.38,624.02,-35.3722639,149.1809354
213.522,-28.82,3.50,29.37,624.02,-35.3722469,149.1809602
213.586,-28.85,3.50,29.37,624.02,-35.3722469,149.1809602
213.626,-28.94,3.50,29.38,624.01,-35.3722295,149.1809845
213.682,-28.88,3.50,29.38,624.01,-35.3722295,149.1809845
213.722,-28.78,3.50,29.37,624.01,-35.3722117,149.1810083
213.786,-28.95,3.50,29.37,624.01,-35.3722117,149.1810083
213.826,-29.09,3.50,29.36,624.01,-35.3721934,149.1810316
213.883,-28.86,3.51,29.36,624.01,-35.3721934,149.1810316
213.922,-28.73,3.51,29.35,624.00,-35.3721746,149.1810544
213.986,-29.13,3.49,29.35,624.00,-35.3721746,149.1810544
214.026,-29.25,3.49,29.34,624.00,-35.3721554,149.1810766
214.082,-28.82,3.51,29.34,624.00,-35.3721554,149.1810766
214.122,-28.76,3.51,29.35,624.00,-35.3721358,149.1810982
214.186,-29.22,3.49,29.35,624.00,-35.3721358,149.1810982
214.226,-29.19,3.51,29.35,623.99,-35.3721159,149.1811193
214.282,-28.90,3.54,29.35,623.99,-35.3721159,149.1811193
214.322,-28.95,3.51,29.36,623.99,-35.3720954,149.1811397
214.386,-29.05,3.50,29.36,623.99,-35.3720954,149.1811397
214.426,-29.09,3.55,29.37,623.99,-35.3720747,149.1811596
214.482,-29.15,3.55,29.37,623.99,-35.3720747,149.1811596
214.522,-29.12,3.51,29.38,623.99,-35.3720535,149.1811789
214.586,-29.15,3.52,29.38,623.99,-35.3720535,149.1811789
214.626,-29.19,3.56,29.35,623.99,-35.3720320,149.1811975
214.682,-29.19,3.53,29.35,623.99,-35.3720320,149.1811975
214.722,-29.19,3.51,29.36,623.98,-35.3720101,149.1812155
214.786,-29.21,3.53,29.36,623.98,-35.3720101,149.1812155
214.826,-29.21,3.53,29.34,623.99,-35.3719879,149.1812329
214.882,-29.21,3.51,29.34,623.99,-35.3719879,149.1812329
214.923,-29.21,3.52,29.34,623.99,-35.3719654,149.1812496
214.986,-29.21,3.53,29.34,623.99,-35.3719654,149.1812496
215.026,-29.20,3.51,29.33,623.99,-35.3719425,149.1812657
215.082,-29.19,3.51,29.33,623.99,-35.3719425,149.1812657
215.122,-29.19,3.52,29.33,623.99,-35.3719194,149.1812811
215.186,-29.19,3.52,29.33,623.99,-35.3719194,149.1812811
215.226,-29.18,3.51,29.33,623.99,-35.3718960,149.1812959
215.282,-29.16,3.50,29.33,623.99,-35.3718960,149.1812959
215.322,-29.16,3.50,29.31,624.00,-35.3718723,149.1813099
215.386,-29.15,3.51,29.31,624.00,-35.3718723,149.1813099
215.426,-29.14,3.50,29.30,624.00,-35.3718483,149.1813233
215.483,-29.13,3.51,29.30,624.00,-35.3718483,149.1813233
215.522,-29.14,3.50,29.30,624.00,-35.3718241,149.1813360
215.586,-29.13,3.51,29.30,624.00,-35.3718241,149.1813360
215.626,-29.12,3.51,29.31,624.01,-35.3717996,149.1813480
215.682,-29.12,3.51,29.31,624.01,-35.3717996,149.1813480
215.722,-29.12,3.51,29.32,624.01,-35.3717750,149.1813592
215.786,-29.10,3.51,29.32,624.01,-35.3717750,149.1813592
215.826,-29.09,3.52,29.33,624.02,-35.3717501,149.1813698
215.882,-29.09,3.52,29.33,624.02,-35.3717501,149.1813698
215.923,-29.09,3.52,29.33,624.02,-35.3717251,149.1813796
215.986,-29.07,3.53,29.33,624.02,-35.3717251,149.1813796
216.026,-29.05,3.53,29.30,624.03,-35.3716998,149.1813887
216.082,-29.04,3.52,29.30,624.03,-35.3716998,149.1813887
216.122,-29.04,3.52,29.31,624.04,-35.3716744,149.1813971
216.186,-29.03,3.53,29.31,624.04,-35.3716744,149.1813971
216.226,-29.00,3.53,29.30,624.05,-35.3716489,149.1814048
216.283,-29.00,3.53,29.30,624.05,-35.3716489,149.1814048
216.322,-29.03,3.53,29.29,624.06,-35.3716232,149.1814117
216.386,-28.98,3.54,29.29,624.06,-35.3716232,149.1814117
216.426,-28.89,3.54,29.30,624.08,-35.3715973,149.1814178
216.482,-28.93,3.53,29.30,624.08,-35.3715973,149.1814178
216.522,-29.05,3.53,29.30,624.09,-35.3715714,149.1814232
216.586,-28.93,3.53,29.30,624.09,-35.3715714,149.1814232
216.626,-28.73,3.53,29.29,624.10,-35.3715454,149.1814279
216.682,-28.91,3.52,29.29,624.10,-35.3715454,149.1814279
216.722,-29.17,3.51,29.27,624.11,-35.3715193,149.1814318
216.786,-28.87,3.53,29.27,624.11,-35.3715193,149.1814318
216.826,-28.46,3.54,29.29,624.12,-35.3714931,149.1814350
216.882,-28.90,3.50,29.29,624.12,-35.3714931,149.1814350
216.922,-29.26,3.50,29.28,624.14,-35.3714669,149.1814374
216.986,-28.81,3.53,29.28,624.14,-35.3714669,149.1814374
217.026,-28.58,3.52,29.27,624.16,-35.3714407,149.1814390
217.083,-28.85,3.49,29.27,624.16,-35.3714407,149.1814390
217.122,-28.94,3.52,29.28,624.18,-35.3714144,149.1814400
217.186,-28.81,3.52,29.28,624.18,-35.3714144,149.1814400
217.226,-28.78,3.50,29.28,624.20,-35.3713881,149.1814401
217.282,-28.86,3.49,29.28,624.20,-35.3713881,149.1814401
217.323,-28.89,3.51,29.29,624.22,-35.3713619,149.1814395
217.386,-28.88,3.51,29.29,624.22,-35.3713619,149.1814395
217.426,-28.90,3.49,29.28,624.24,-35.3713356,149.1814382
217.482,-28.93,3.49,29.28,624.24,-35.3713356,149.1814382
217.523,-28.96,3.49,29.27,624.25,-35.3713094,149.1814360
217.586,-28.98,3.48,29.27,624.25,-35.3713094,149.1814360
217.626,-29.00,3.47,29.28,624.27,-35.3712832,149.1814332
217.682,-29.03,3.47,29.28,624.27,-35.3712832,149.1814332
217.722,-29.05,3.47,29.27,624.29,-35.3712571,149.1814296
217.786,-29.06,3.45,29.27,624.29,-35.3712571,149.1814296
217.826,-29.06,3.45,29.26,624.31,-35.3712311,149.1814251
217.882,-29.07,3.44,29.26,624.31,-35.3712311,149.1814251
217.922,-29.07,3.42,29.27,624.33,-35.3712052,149.1814200
217.986,-29.06,3.41,29.27,624.33,-35.3712052,149.1814200
218.026,-29.06,3.40,29.29,624.34,-35.3711793,149.1814140
218.083,-29.03,3.39,29.29,624.34,-35.3711793,149.1814140
218.122,-29.02,3.38,29.30,624.36,-35.3711536,149.1814073
218.186,-28.98,3.37,29.30,624.36,-35.3711536,149.1814073
218.226,-28.96,3.36,29.32,624.37,-35.3711281,149.1813998
218.283,-28.92,3.34,29.32,624.37,-35.3711281,149.1813998
218.322,-28.91,3.34,29.30,624.38,-35.3711026,149.1813916
218.386,-28.89,3.33,29.30,624.38,-35.3711026,149.1813916
218.426,-28.85,3.32,29.30,624.39,-35.3710774,149.1813827
218.482,-28.81,3.30,29.30,624.39,-35.3710774,149.1813827
218.523,-28.81,3.29,29.29,624.40,-35.3710523,149.1813730
218.586,-28.76,3.29,29.29,624.40,-35.3710523,149.1813730
218.626,-28.70,3.28,29.29,624.40,-35.3710274,149.1813626
218.683,-28.69,3.26,29.29,624.40,-35.3710274,149.1813626
218.722,-28.73,3.27,29.28,624.41,-35.3710027,149.1813515
218.786,-28.64,3.26,29.28,624.41,-35.3710027,149.1813515
218.826,-28.55,3.25,29.31,624.42,-35.3709782,149.1813397
218.883,-28.59,3.26,29.31,624.42,-35.3709782,149.1813397
218.923,-28.67,3.25,29.30,624.42,-35.3709540,149.1813272
218.986,-28.51,3.25,29.30,624.42,-35.3709540,149.1813272
219.026,-28.40,3.25,29.30,624.42,-35.3709300,149.1813139
219.083,-28.54,3.24,29.30,624.42,-35.3709300,149.1813139
219.122,-28.63,3.23,29.31,624.42,-35.3709063,149.1813000
219.186,-28.42,3.23,29.31,624.42,-35.3709063,149.1813000
219.226,-28.30,3.23,29.33,624.42,-35.3708828,149.1812854
219.282,-28.43,3.21,29.33,624.42,-35.3708828,149.1812854
219.323,-28.59,3.20,29.34,624.43,-35.3708596,149.1812701
219.386,-28.59,3.21,29.34,624.43,-35.3708596,149.1812701
219.426,-28.20,3.23,29.35,624.43,-35.3708367,149.1812542
219.482,-27.90,3.23,29.35,624.43,-35.3708367,149.1812542
219.522,-28.44,3.21,29.36,624.43,-35.3708142,149.1812376
219.586,-28.66,3.21,29.36,624.43,-35.3708142,149.1812376
219.626,-28.09,3.21,29.36,624.43,-35.3707919,149.1812204
219.682,-27.99,3.21,29.36,624.43,-35.3707919,149.1812204
219.723,-28.39,3.24,29.37,624.43,-35.3707700,149.1812025
219.786,-28.39,3.23,29.37,624.43,-35.3707700,149.1812025
219.826,-28.20,3.21,29.35,624.44,-35.3707484,149.1811840
219.883,-28.28,3.22,29.35,624.44,-35.3707484,149.1811840
219.923,-28.38,3.24,29.36,624.44,-35.3707272,149.1811649
219.986,-28.36,3.23,29.36,624.44,-35.3707272,149.1811649
220.026,-28.36,3.22,29.34,624.44,-35.3707064,149.1811451
220.083,-28.42,3.24,29.34,624.44,-35.3707064,149.1811451
220.123,-28.45,3.24,29.35,624.44,-35.3706859,149.1811248
220.186,-28.45,3.24,29.35,624.44,-35.3706859,149.1811248
220.226,-28.46,3.23,29.34,624.44,-35.3706658,149.1811039
220.283,-28.48,3.24,29.34,624.44,-35.3706658,149.1811039
220.323,-28.48,3.24,29.34,624.44,-35.3706462,149.1810824
220.386,-28.46,3.23,29.34,624.44,-35.3706462,149.1810824
220.426,-28.45,3.23,29.33,624.44,-35.3706269,149.1810604
220.483,-28.43,3.24,29.33,624.44,-35.3706269,149.1810604
220.523,-28.41,3.24,29.31,624.44,-35.3706081,149.1810378
220.586,-28.38,3.23,29.31,624.44,-35.3706081,149.1810378
220.626,-28.37,3.22,29.32,624.44,-35.3705898,149.1810147
220.683,-28.35,3.23,29.32,624.44,-35.3705898,149.1810147
220.723,-28.33,3.22,29.33,624.44,-35.3705718,149.1809910
220.786,-28.31,3.22,29.33,624.44,-35.3705718,149.1809910
220.826,-28.29,3.22,29.34,624.43,-35.3705544,149.1809668
220.883,-28.27,3.22,29.34,624.43,-35.3705544,149.1809668
220.923,-28.25,3.22,29.36,624.43,-35.3705373,149.1809422
220.986,-28.21,3.23,29.36,624.43,-35.3705373,149.1809422
221.026,-28.20,3.23,29.37,624.42,-35.3705208,149.1809171
221.083,-28.19,3.24,29.37,624.42,-35.3705208,149.1809171
221.123,-28.16,3.24,29.38,624.42,-35.3705047,149.1808915
221.186,-28.12,3.24,29.38,624.42,-35.3705047,149.1808915
221.226,-28.13,3.25,29.37,624.41,-35.3704891,149.1808654
221.283,-28.13,3.25,29.37,624.41,-35.3704891,149.1808654
221.323,-28.08,3.25,29.36,624.41,-35.3704740,149.1808389
221.386,-28.03,3.26,29.36,624.41,-35.3704740,149.1808389
221.426,-28.08,3.25,29.37,624.40,-35.3704595,149.1808120
221.483,-28.07,3.24,29.37,624.40,-35.3704595,149.1808120
221.523,-27.98,3.25,29.35,624.40,-35.3704454,149.1807847
221.586,-27.95,3.26,29.35,624.40,-35.3704454,149.1807847
221.626,-28.04,3.26,29.36,624.39,-35.3704318,149.1807570
221.683,-28.04,3.26,29.36,624.39,-35.3704318,149.1807570
221.723,-27.92,3.27,29.35,624.39,-35.3704188,149.1807289
221.786,-27.87,3.29,29.35,624.39,-35.3704188,149.1807289
221.826,-27.99,3.27,29.36,624.39,-35.3704063,149.1807005
221.883,-28.15,3.27,29.36,624.39,-35.3704063,149.1807005
221.923,-28.01,3.30,29.36,624.39,-35.3703943,149.1806717
221.986,-27.58,3.34,29.36,624.39,-35.3703943,149.1806717
222.026,-27.94,3.29,29.37,624.38,-35.3703829,149.1806425
222.083,-28.36,3.26,29.37,624.38,-35.3703829,149.1806425
222.123,-27.96,3.33,29.38,624.38,-35.3703721,149.1806131
222.186,-27.71,3.34,29.38,624.38,-35.3703721,149.1806131
222.226,-28.02,3.30,29.38,624.38,-35.3703618,149.1805834
222.283,-28.14,3.31,29.38,624.38,-35.3703618,149.1805834
222.323,-27.96,3.34,29.39,624.38,-35.3703520,149.1805533
222.386,-27.93,3.32,29.39,624.38,-35.3703520,149.1805533
222.426,-28.02,3.31,29.37,624.38,-35.3703428,149.1805230
222.483,-28.01,3.33,29.37,624.38,-35.3703428,149.1805230
222.523,-27.97,3.33,29.39,624.38,-35.3703342,149.1804924
222.586,-27.98,3.32,29.39,624.38,-35.3703342,149.1804924
222.626,-27.99,3.32,29.41,624.38,-35.3703262,149.1804616
222.683,-27.99,3.35,29.41,624.38,-35.3703262,149.1804616
222.723,-28.00,3.34,29.38,624.37,-35.3703188,149.1804306
222.786,-28.00,3.33,29.38,624.37,-35.3703188,149.1804306
222.826,-28.01,3.36,29.38,624.37,-35.3703119,149.1803994
222.883,-28.01,3.35,29.38,624.37,-35.3703119,149.1803994
222.923,-28.02,3.35,29.39,624.37,-35.3703056,149.1803680
222.986,-28.02,3.36,29.39,624.37,-35.3703056,149.1803680
223.026,-28.02,3.37,29.38,624.36,-35.3703000,149.1803364
223.083,-28.04,3.36,29.38,624.36,-35.3703000,149.1803364
223.123,-28.04,3.35,29.40,624.35,-35.3702949,149.1803046
223.186,-28.04,3.36,29.40,624.35,-35.3702949,149.1803046
223.226,-28.05,3.36,29.38,624.35,-35.3702904,149.1802728
223.283,-28.06,3.36,29.38,624.35,-35.3702904,149.1802728
223.323,-28.07,3.37,29.37,624.34,-35.3702865,149.1802408
223.386,-28.08,3.37,29.37,624.34,-35.3702865,149.1802408
223.426,-28.08,3.38,29.37,624.34,-35.3702831,149.1802087
223.483,-28.08,3.39,29.37,624.34,-35.3702831,149.1802087
223.523,-28.08,3.38,29.37,624.34,-35.3702804,149.1801765
223.586,-28.11,3.37,29.37,624.34,-35.3702804,149.1801765
223.626,-28.10,3.38,29.37,624.34,-35.3702783,149.1801442
223.683,-28.09,3.39,29.37,624.34,-35.3702783,149.1801442
223.723,-28.13,3.39,29.36,624.33,-35.3702768,149.1801119
223.786,-28.16,3.38,29.36,624.33,-35.3702768,149.1801119
223.826,-28.12,3.39,29.39,624.33,-35.3702759,149.1800796
223.883,-28.12,3.39,29.39,624.33,-35.3702759,149.1800796
223.923,-28.19,3.39,29.39,624.33,-35.3702756,149.1800472
223.986,-28.18,3.38,29.39,624.33,-35.3702756,149.1800472
224.026,-28.09,3.38,29.40,624.32,-35.3702759,149.1800148
224.083,-28.14,3.38,29.40,624.32,-35.3702759,149.1800148
224.123,-28.25,3.38,29.39,624.32,-35.3702768,149.1799825
224.186,-28.17,3.38,29.39,624.32,-35.3702768,149.1799825
224.226,-28.06,3.38,29.38,624.31,-35.3702784,149.1799502
224.283,-28.15,3.38,29.38,624.31,-35.3702784,149.1799502
224.323,-28.29,3.39,29.38,624.31,-35.3702805,149.1799179
224.386,-28.22,3.39,29.38,624.31,-35.3702805,149.1799179
224.426,-28.07,3.40,29.38,624.30,-35.3702831,149.1798857
224.483,-28.06,3.40,29.38,624.30,-35.3702831,149.1798857
224.523,-28.34,3.38,29.39,624.29,-35.3702864,149.1798536
224.586,-28.59,3.37,29.39,624.29,-35.3702864,149.1798536
224.626,-28.11,3.41,29.39,624.28,-35.3702903,149.1798216
224.683,-27.53,3.45,29.39,624.28,-35.3702903,149.1798216
224.723,-28.57,3.37,29.40,624.27,-35.3702949,149.1797897
224.786,-29.15,3.35,29.40,624.27,-35.3702949,149.1797897
224.826,-27.95,3.43,29.41,624.26,-35.3703000,149.1797579
224.883,-27.69,3.43,29.41,624.26,-35.3703000,149.1797579
224.923,-28.62,3.39,29.40,624.26,-35.3703057,149.1797263
224.987,-28.67,3.40,29.40,624.26,-35.3703057,149.1797263
225.026,-28.17,3.40,29.40,624.25,-35.3703120,149.1796949
225.083,-28.25,3.40,29.40,624.25,-35.3703120,149.1796949
225.123,-28.49,3.42,29.38,624.25,-35.3703189,149.1796636
225.186,-28.42,3.43,29.38,624.25,-35.3703189,149.1796636
225.226,-28.34,3.40,29.36,624.25,-35.3703264,149.1796326
225.283,-28.37,3.41,29.36,624.25,-35.3703264,149.1796326
225.323,-28.41,3.43,29.37,624.24,-35.3703345,149.1796018
225.386,-28.41,3.41,29.37,624.24,-35.3703345,149.1796018
225.426,-28.41,3.40,29.37,624.24,-35.3703431,149.1795712
225.483,-28.43,3.40,29.37,624.24,-35.3703431,149.1795712
225.523,-28.43,3.41,29.39,624.24,-35.3703524,149.1795409
225.586,-28.44,3.41,29.39,624.24,-35.3703524,149.1795409
225.626,-28.45,3.41,29.39,624.23,-35.3703621,149.1795108
225.683,-28.46,3.42,29.39,624.23,-35.3703621,149.1795108
225.723,-28.47,3.42,29.40,624.23,-35.3703725,149.1794811
225.786,-28.48,3.42,29.40,624.23,-35.3703725,149.1794811
225.826,-28.49,3.41,29.40,624.23,-35.3703834,149.1794516
225.883,-28.51,3.42,29.40,624.23,-35.3703834,149.1794516
225.923,-28.53,3.42,29.40,624.23,-35.3703948,149.1794224
225.986,-28.54,3.42,29.40,624.23,-35.3703948,149.1794224
226.026,-28.54,3.42,29.39,624.22,-35.3704068,149.1793936
226.083,-28.55,3.43,29.39,624.22,-35.3704068,149.1793936
226.123,-28.57,3.43,29.39,624.22,-35.3704194,149.1793651
226.187,-28.58,3.42,29.39,624.22,-35.3704194,149.1793651
226.226,-28.57,3.43,29.40,624.22,-35.3704324,149.1793370
226.283,-28.60,3.43,29.40,624.22,-35.3704324,149.1793370
226.323,-28.64,3.43,29.41,624.21,-35.3704460,149.1793093
226.386,-28.62,3.44,29.41,624.21,-35.3704460,149.1793093
226.426,-28.61,3.44,29.40,624.21,-35.3704601,149.1792819
226.483,-28.65,3.44,29.40,624.21,-35.3704601,149.1792819
226.523,-28.69,3.43,29.39,624.21,-35.3704747,149.1792550
226.586,-28.66,3.44,29.39,624.21,-35.3704747,149.1792550
226.626,-28.66,3.44,29.37,624.21,-35.3704898,149.1792284
226.683,-28.70,3.44,29.37,624.21,-35.3704898,149.1792284
226.723,-28.70,3.44,29.36,624.21,-35.3705054,149.1792024
226.786,-28.71,3.43,29.36,624.21,-35.3705054,149.1792024
226.826,-28.71,3.43,29.36,624.21,-35.3705215,149.1791767
226.883,-28.67,3.43,29.36,624.21,-35.3705215,149.1791767
226.923,-28.71,3.43,29.37,624.20,-35.3705380,149.1791516
226.986,-28.83,3.43,29.37,624.20,-35.3705380,149.1791516
227.026,-28.72,3.43,29.35,624.20,-35.3705551,149.1791269
227.083,-28.54,3.43,29.35,624.20,-35.3705551,149.1791269
227.123,-28.81,3.42,29.34,624.20,-35.3705726,149.1791027
